XXOOXOXOOOXXXO  ,1
OXXOOXXXXXOOOOOX,1
OX XOXXXOOOX XOO,1
OXO X  OXX  X  O,0
OXXOXOX X XOO XO,0
 OXX  X  OXO XO ,0
XXOXOOOO XOXXX O,1
OOOXXXXOO XXOXXO,0
OOOX XXX XOX XOO,0
OXOOXXXXOOOXXXOO,1
XOXXXXOXOOOOXXOO,1
XXOO XOOOOOXXXX ,1
O XXOOXX OOX  X ,0
OX X XXOOOOOXXXO,1
X XXX OOOOXOX  O,1
 X OXOXOOOOX XX ,1
XOXOXXOOXOXXOXOO,1
OOXO  X   XXOOXX,0
OXXXOXOOXXXOOOOX,1
X XOOOOXXX OXOXO,1
OO O OOX XXXXO X,1
XXXOX O  O OO X ,1
OOX XXXX  X OOOO,1
X OOXXOXX OXOOXO,1
OOXOXOXXXOOOXXOX,1
OOOXXO XOX X   X,0
X   XX OXOO XOOX,0
XXXOXOXOX OOXOXO,0
XO XO OX  XOX XO,0
OXOO XXXOXOOOXXX,0
XOOOXXX OXXOOXOX,0
XXXXOOOO OO OXXX,1
XXXOOXX XXOOXOOO,0
 XOO XX  X OXO  ,0
OXOO XOXXOXXXOXO,0
OXXXOXOOOOXOOXXX,1
XXO XOO XX OXOXO,0
XO  XXX O XOOXO ,0
  XX O XOO XOXXO,0
OOX   XOXX OXOX ,0
 OXXXX XOXO XOOO,0
O X XOOOO  XXX  ,1
XOOOXXOOXXX OXXO,0
XXOOOXXOXXO OX  ,0
XOXXOXO XOOXXXOO,0
  OXXOXXOXOO XXO,0
O  XO X OX XOX  ,0
OXXO XOXOXOXOXXO,0
  XOOXX  X OX O ,0
XXOXOXXXOOO X OO,1
  XX  XOOOOXXOXO,1
XOOOXOXXOOXOXOXX,1
XOOXOOOOXXX   X ,1
 OX  OXX OOXX XO,0
 XOOOXXXXOOOXXOX,0
 X XXXXOOOO X OO,1
XXOXX OXXOOOXOOX,0
 XO OXOOOXO XXXX,0
OX XOOX O XXXOXO,0
OOXOXXXXXOOXOO X,0
 OOXXXXXXOOXXOOO,0
OXOOXOOXXX XXOOX,0
OX X  OX O XOXXO,0
O XXOXXOOOXXO X ,0
O  XXOXO X O X  ,0
XOXXOXOOOXOXXO X,0
XXO OXX OXXXOOOO,1
 XOOXXX XOOOOXOX,1
OO X OX XX OX XO,0
O XXOXXXOXOOOOX ,1
 X OOX O X XX  O,0
XO XX XOX OXOO O,1
X XO OXXOOOXXXOO,1
X OOXO XXOOXX OX,0
XXXO  XOXOX OOXO,0
 OX  X O XXOX  O,0
OXOOOXXXOX OXOXX,0
 XXXOO  XOOOXOX ,1
XXX OX XOOOOOX  ,1
OOXOOX XOXOOXXXX,0
XX XOXOX XOOOX O,0
OXOXOOX OXXXOXXO,0
O OOOOOXXX X X X,1
 OOXOOXOXX XXO X,0
XOXOXXOXXOOXOOXO,1
X   XXOXOOX XOOO,1
OXO OXXXOOOXXXXO,0
OX OXO  XXOXXOOX,0
XXXXXOOXXO OXOOO,0
XOXXOXOOOOOOXXXX,1
OOOXOOXXXXOOXX X,0
X XOXXXOOX OOOOX,1
OX X XOOXXX OOXO,0
XXOOOXOXOOXO  XX,1
XOOOO XOXXXXX OO,1
 OXXXXOOXOXOXOXO,0
OXXXOOX OXOXXO  ,0
O OOXOXOOX XXXXO,1
OXOXOX OXXOOOXXX,0
OOXXX XOXOXOXXOO,0
XXOOOOOOOXXXXXOX,1
OXXXOOOOXXXOO  X,1
 XOOXO XOXO  XOX,1
  XXOXX OXOXOXOO,0
 OXXOXXXOXOXXOOO,0
XX OXOOXXOOOXXOX,0
XOXO   OOOOXXX X,1
OOXXXOOX OXXXOXO,0
OXXXXX OOOOOO XX,1
XOOOOXXXXOOXOXXO,1
  X XX O XX OOOO,1
XO X OXXOXOXOO X,0
 X XOXOXOOXXXOOO,1
OXX OOXXOOOOXX X,1
XXXXO OXXOX OOOO,1
 OOXO X X XXO OX,0
OXOOOOO XX X XX ,1
OXXOXXOXOXOXOOXO,1
OOOOXXOXOXXOXXOX,1
OOXOXOOOOXXXOXXX,1
XXOXOXX XXOOOO O,1
OOXXXXOXXXOOOOOX,1
OOOX OXXXOOXX  X,0
XOO X OOXOXXOOXX,1
O OXX XOOXOXOX X,0
OOOXXO X OXX OXX,0
OXXOOOOOXOXXXXXO,1
XXXOX OOOOOO XXX,1
XXOXOOXXOXXOX OO,0
OXXXOXOXOXOOXXO ,0
OXO  XO OXXOXXXO,0
 O XOOX  X O XX ,0
OOOOXOXOXXOXOXXX,1
OO XXXX  X OXO O,0
OXXXXOOOXXOXOOXO,1
X XO  O  O XO  X,1
OXO XXOXOXXO XO ,0
OOXX X   OOOOXXX,1
XO X XXXOOOO XO ,1
XOOXOXOOOXXOXOXX,1
X  OOOOX    X X ,1
XOOXXOXXOOXOXOOX,1
OXX  OOOOXX  OXX,1
XOOOXXOXXX OOXOX,0
XXOXOO XO X XXOO,0
OXOXXOOXOX XXOOX,0
XOOOXOXXOXXOXOOX,1
OOX OXX OXXX XOO,0
OXOOXOXXOOOXXOXX,1
O XO XOOXXOXOOXX,1
OX XX OOX  OX XO,0
OXXX O XO  XOO X,0
 OOOXOXXOO XOXXX,1
OOOO  X XO XXX  ,1
XXOOXOOXXXOXX OO,0
OOX XXOOXXOOXXXO,0
 XOOXXOXOXOO X X,0
XOXXOOXOOOXOXXX ,0
  X   XOXXOOOOX ,1
XOXXOXXXOOOOXOOX,1
XOXOXOOXOOXOXXXO,1
OXOXX OOXX O XXO,0
OXXXXOOXOXXOOOOX,1
 OOOXXOXOO XX  X,1
 OXX X  OXOOOXX ,0
XOXXXXOOXOXOOOOX,1
  OO O XOX    XX,1
O OXOXXOO XXXX O,0
XO XXX   XO XOOO,0
OOXX XOXXOX  OXO,0
OOOO    XOXXOXXX,1
 OOOOXXXXOXX O  ,1
XX  OXOOOXX O X ,0
OX OOOOXXOOXXXX ,1
OXOXXOXOX OXXXOO,0
OX OOXX XOXXO OX,0
 O XO X  X XXO O,0
XXOXXOXOOOOOXOXX,1
XOX OXOOOXOOXXXX,0
XOXOO XX X OOX  ,0
XXXOOXOOXOXXOXOO,1
 OXXX  XOX OOOOX,1
OOXX OXX X O XO ,0
OXOXOO XXXX OOX ,0
 X XXOXOOXO X O ,0
XXXOXOOXOXO OXO ,1
OXOXXOOXX OXXXOO,0
XXOXXOOXOXOOOXOX,1
XOOOXOXXXX OXOOX,0
O OXOO XO XXX X ,0
 XOXOXOOXXXXOXOO,0
OXOXO OXXOXOXXOX,0
O X  XOXOOOOXX X,1
OOXX X XOXO XOOX,0
  XOOOOXXX   X O,1
OXOO XXXXOXO OX ,0
XOXX XOX XXOOOOO,1
OOOOOXXXXOXOXXXO,1
XOOOOXO OXOXXX X,1
OXOOOOXOOXXXXXXO,1
OXOOXXOOOO XXXX ,1
OOXXX XXOOXOOOXX,0
XXXXOXOOXOXOOOXO,1
OXOOXXOXXOOXXO X,0
OOXXXOOOXXXXOXOO,1
XOXOOOO X XX  OX,1
X O  OXOXXO OOXX,1
XXOOXXXOXXOOOOOX,1
OOXOXOOOXXXOXXOX,1
OXOXOXOXO XOXXXO,0
X  XOXXOOOOXXOXO,1
OOXOO XXXXXXOXOO,0
XXOXO XOXOXXOOXO,0
OOOXXXOOXXXOOXXO,1
OXOOOXXXXXXOOOOX,1
OXOXXXXO X OX OO,0
OXXO OXXOOOXOXXX,0
OOXXXXOOOOXOXXOX,1
XOOOO OOXXO XXXX,1
  OOOOXO X X X X,1
XOOXO OOXXX  XO ,1
 OOOOX X XOX   X,1
XXOOXOXXOXOOOXXO,1
XO XXX O X O XOO,0
XXOOXOXOXXOOX XO,0
 X OXOOXXO  X   ,0
OOOOXXXOOOX XXX ,1
 O XXOXOOX XXOXO,0
OXOXOXXXX OXOOOX,0
 OOX XXXOOXXXOOO,1
 OXXOOXXXX OOOOX,1
O X XXO XXOOOX  ,0
OXOOXOOXXXXOXX O,0
OOOOO XXXXX XOOX,1
OXOOXOX XOOXXXOX,0
XXOOXOO XXOXXOOX,0
OOOXXXOO XXX O  ,1
OXXOXXXOXOXOOOOX,1
XO OXOXOXOXXXOXO,0
XOXO  X O XXOO X,0
X OXXO OXOX X O ,0
OX XOX  XOOXXOXO,0
OXO  X OOOOX XXX,1
XXXOXOXXOOOX OXO,0
XXOX OXXOXOOOXOX,0
XOOXOO XXOOOXXX ,1
XOXX OXXOXOXOXOO,0
XOOOXOX OXX OXOX,1
 XOO XO OX OX XX,0
X  XXOXXX OOOOO ,1
 OXOXXOOOX XX   ,0
XOOXXXXXXOXOOOOO,1
XOOX OXOXXOOOXXX,0
OXOOOXOXOXXXO XX,0
 OXXOXOXOX OXOX ,0
OXOXXXXOXXOOOOOX,1
XOOOOXOXXOOXXXXO,1
 XX OOOOXXOXOX  ,1
OOOOXX O O XXXX ,1
XOO OOOOXXXO XXX,1
XOXXOXXOOOXOXOOX,1
X XXXOXXOOO OXOO,1
OXOOXXO XXXOOOXX,0
O XXOX OXOOXOXXO,1
XOOOOOX OXOXXXX ,1
XOOXOOXXOXX X  O,0
OOOOXXXXOXXXXOOO,1
XXX OXX XOOOO  O,1
  XOXOXOOOO X XX,1
 XXXOOXX OO  XOO,1
OXOXXXOOXXXOOOOX,1
   XOO XO XX  XO,0
OOXXXOOOXXOOXXXO,1
X  OXOOXO OOX XX,1
O  OXXOXOOXXX  O,1
XX OXOOOXXOXXOOX,0
OXOXXXOOXOXXOXOO,1
OOXOOOOXXXX OXX ,1
OXXOX XXOOXXOXOO,0
XXOOOXOOOX XXXOX,0
 XX OX OX XOOOOX,1
OOOOXXOXOXOXXXXO,1
  XOOOOX   X OXX,1
XXX  XOXOO O OOX,1
X OXXOOOXXOXOXOX,0
OX XOXOOXOOXXXXO,0
OOXOOOOXXXXXOXOX,1
 XOX XOX XOOXOOX,0
XOXOX XO X O X O,0
XOOOOXXOXXXXOOXO,1
XOXXOOOOXOXXOOXX,1
XOXXOOXOXXOOOX X,0
XOXXOOXOXXOOOOXX,1
  X OXXOX XOOOX ,0
OX   XX   X OOXO,0
OXXO XXXOOO XXOO,1
XOX X XXOOOOOXOX,1
 XXXOXOOXO OX OX,0
X  OOXXOXXOXOOXO,1
XOXOOXO XOOXO XX,1
OO X  OXOX XX XO,0
OXXOOX OXXXXOXOO,0
OX X XOOX OOXX  ,0
XXOXXOXXXOOXOOOO,1
X OX  OXOOOXOXXX,0
O OXXXX OXOOX XO,0
XOXOXXOXOOXOOXXO,1
XOXOXOXOXXXOOOOX,1
OX XXOOXOXOXOXXO,0
XOOOOX    XXX O ,1
  X  OXXOOX OXOX,0
XXOXOXOOOOXOXOXX,1
OXXOOXOXXXXOXOO ,0
OX  X   X  OX  O,0
XXXX OOOXOO OOXX,1
XXOXOOOO X OOXXX,1
OXO XXXOOXO  XXO,0
 OXOXOO XOXXOOXX,1
OX OXXOXXXOXOO O,1
OO  XOOOXXX X   ,1
 XOO X   XO  XOX,0
 XOXX OXXOX OOXO,0
  XOO XO XO X X ,0
OXXXXOOXXOO XOOX,0
  OOOO XX XOX X ,1
OXXOOXXOX XOOOXX,0
O OXOOOOX XOXXXX,1
XOOOOXXO      XX,1
 OXXOXOOXXXOXOXO,0
XOOXOXXOXOOOXX X,0
OXOOOXXOX XXXOXO,0
XOXOX OXOOX OOXX,1
XOOXOX XOOOXXXOX,0
XXOX OXXXOXOOXOO,0
XOOXXOOOOOXXX X ,1
XOXOXOOXOXXOOOXX,1
OOXXXOOXXXXXOOOO,1
 XO OOOOXXXOOXXX,1
OOX   X OX XXO  ,0
OXXXXOOOOXOXOXXO,1
 XOXOXX   XOOOX ,0
OXOOOOOXXX  XXOX,1
OOX XOOOXXOXOXX ,1
XXXOXXX  OOOOOXO,1
OXXXXOOOX  OXX O,0
OXXOOXXXOOXXXOOO,1
XXOXOXXOOXXOOOOX,1
XOOOOXXOOOXXXOXX,1
 OXOXX OXOO XXXO,0
X X O X  X OXOO ,0
OXOXXXOXOOOXXXOO,1
  OOXXXXXOOOOXOX,1
XOXOXOOXXOOXOXXO,1
OXXXO XOXXO X OO,0
O X XXOOOOOXXXOX,1
OOOXOXX  X XXXOO,0
X   OO OXOOXX  X,1
 XXO OXOO XX O X,0
OOXXOOXOXOOOXXXX,1
OXXO  XOOOOXOXXX,1
  XXXOOXO OXXOXO,0
XO X X  OOOO XX ,1
 XOXXOOOXXO XO X,0
XXO XX   X OOXOO,0
OXOXX XOOXOXX  O,0
 X O XXO OXXOO X,0
XOOOOXOXXXOOOXXX,1
 XOOXXOXXXXOOOXO,0
OXO OXXXXXOOOXOX,0
O XX OOX  OX XXO,0
OX O XXOXOOXOXOX,1
X XOO XXOXO XOXO,0
 OOXX X  X  X OO,0
 XXOO XXOXOX OXO,0
X  OXXXOOXOXOO  ,1
 O X  XOXXO X  O,0
XOOXXOOOOXXOXXXO,1
XOXX XOOX XOXO O,0
XOXOOX OXXXOOXOX,0
OXOX   X XOX OXO,0
XX   XOOOXOXX  O,0
XXOOOOXOOXXOXOXX,1
OXOOXXXXXXOOOOOX,1
XOOXOOXXXXO XOOX,0
 XO OXOXX   XXOO,0
XXOXOOOXXXXOOXO ,0
 XXOOOOXXXX OOOX,1
OXXXOOOOXOXOXXOX,1
XXXOOOXOXOOOXOXX,1
XOOOO XO XOXXXOX,1
XXOXOOOXXXX OOXO,0
XO OOXOXXOO OXXX,1
  OX X OXOO OXX ,1
OXO  XOXOXX OOXX,0
OO X   XXOXOXX O,0
XO XXOXXOOXOOXOX,0
 X O XOO XXOOX X,0
O OX XOXXXXOOOOX,1
OXOXO OXXOXOXOXX,0
OOXOXXOOX XOXXXO,0
OOXXXOOO XX XXOO,1
XXO X OOXO OOX X,1
XXX XOOXXXOOOXOO,0
XXXXOOXOXOOOXOOX,1
XXXXOXOXOOOXO OX,0
OX XXXXOX OOXO O,0
XOXXOOOXXXOOXOOX,1
 XXXOOX XOOOO  X,1
OOOOXXXOOXOXXOXX,1
XXXO OO OOXOXXOX,1
X XXOXO  XOOXO  ,0
XOOOX XXX XOOOOX,1
XX  XOOOOOX  OXX,1
OXXXOXO XXOOXOXO,0
OXXOXOOOOXXOXOXX,1
OXXX OXOOX O XXO,0
XXXOOOXOXOOXXOOX,1
OXXXOXOXOXXOOOOX,1
XOOOXXXXOXXXOOOO,1
XOOXXX OOXOXXOOX,0
OXOX XXX O XOOXO,0
XXX  OX  OXOOXO ,0
 XOX O XO XOXOX ,0
XOXOOXXXXOXXOOOO,1
 XXOOXX OXOOOX X,0
 XXO XOOOXXOX OX,0
OXX OOXX O X OX ,0
 XXX  OOXOOXOXO ,1
XXXOOX XOOOO   X,1
XOOOOX XOXOXO XX,1
XOXOOXOXXOOXOOXX,1
XXOOXXXOOOOOOXXX,1
 OXOXXOXXOXXOOO ,1
O X   XOOX OX  X,0
OX   XOOOO XXXOX,1
XOX OXXOOOXXOXXO,0
OXXX OOOOXXOXX O,1
 XOXXOOO OXXOOXX,1
XO  XOXXXOXOOOOX,1
X  XO OXXO XO XO,0
  XXXO OOOOX X  ,1
XOXOX OOXXXOXOXO,0
OXOOOXOXOOXX  XX,1
XXXOXOOOOXOO  XX,1
XXOXOO XOOOXXOXX,0
XOXOXXXXXOOOXOO ,0
 XOOOOOXX XXX O ,1
OXOXXXXXXO  OOOO,1
X X  OX   XOO XO,0
XXOOOOOXXXXOX O ,1
  XOOOOXXXXOOXOX,1
OXX XOOOXXO OOXX,1
OXOXXOXO XXOOOXX,0
OXOXOOOOXXXXOXOX,1
X  OOOOX  XX  OX,1
 OXO XXXXXOOOOOX,1
XOOXXXOOXOXXOOXO,1
  X OOOO  X   XX,1
O XOOOX OXX X  X,0
O XOOOX XOXXXO X,0
OOOO XXXOXXXX OO,1
OXOX XXXXXOOOO O,1
OXXOXOXOXOOXOXXO,1
XXO OXX   OOOOXX,1
XO XXX XOOOO OX ,1
XO XOXXOXXOXOOO ,1
OOXX X XXXO OXOO,0
XXXXOXOOOOX  O  ,1
XXOX OX X  XOOOO,1
X X X  OOOO XX O,1
XXOOOXOOXXOXOXX ,0
XXO OOOOX XXOXOX,1
XXXXXXOOOX OXOOO,0
XO  X X   XOOOOX,1
OOXOXOOOOXXXOXXX,1
OXXOOXXO XXXOOOX,0
XXOXXO XXOOXOOXO,0
XO XOXXXX OOXO O,0
XXXXOOXOOOXOO XX,0
XOOOOXOX XXXX OO,1
 OOX XX OOXOXOXX,0
XOOXOXOOXXXOOXXO,1
OXOX XXO XXOX OO,0
XXX XOXXOOXOOXOO,0
XXOX OXO OOOOXXX,1
 OOX X X  XOO X ,0
XOXOOOOXXOXXOXOX,1
XOXXXOOXO OXXOOX,0
XXOOXOOXOXOXXXOO,1
OOXXO XXXXOOXOXO,0
 XXXOXXOOO OXOOX,1
 X OOXOXX XOXOOX,0
X OOX  XXO  XXOO,0
OOOXXXXXOOXOXOOX,1
XXOXOOOOXOXXXXOO,1
OXXXOXOOOX XOXXO,0
O OXX OX XXXXOOO,0
X  XOO XO XXO XO,0
O OXOXXXXXOOXXOO,0
   O XXO OOXOXX ,1
XOOOOXOXOXXXXXOO,1
 X XOOXXXOOO X O,1
XX OOOOXXX O XO ,1
XO OX OX OX O X ,1
XOOOOX      XX  ,1
 XX  X OX O OO  ,1
XO X  OXXXXOXOOO,0
OOOXXOOXXXOOXOXX,1
O X XXOOOXOXXO X,0
XXXXOXXOOXXOOOOO,1
XOXOXXOOOOXOXXXO,1
X  XX  OX OOOO X,1
OOXXXXOXOXO XXOO,0
 XXXXOOOX XOXO O,0
XXOOXOO O X X XO,1
 OOX  OX X XOXXO,0
XOXOXOOXO XOX XO,1
 OXXOXXOOOXOXOXX,0
XOOXXOOOXOXXOXXO,1
OXXOXOXXOOX OOXX,0
XOOOXXOXXXXOOOOX,1
  XO XO X O X XO,0
OX OOXXO XXXXOO ,0
 XXOX XOOOOXX  O,1
 XOXOX  XO  XO  ,0
XXXOXOOOOXOOXXXO,1
  OOXXOXXXOXOOXO,1
 XOOX OXOOXO  XX,1
XO OXOOOXXX X OX,0
OXOXXX OOXOOOXXX,0
XXXOOOOX XXOO OX,1
X OOXOXOXOXXXXOO,0
X OXXOXOXOXOOXXO,0
 OX XOXXXOOXOXOO,1
XOXXOOXOXOXOXX O,0
OOXOOXOOXXXXX XO,0
OOOO XXXXOOXX XO,1
XXXXOX OOXXOOOXO,0
 XOOOOXO XOXX X ,1
OXXXOXXOXOXOOOX ,0
  OX OOXXX X OOX,0
 OXO OXXOOXX  X ,0
 O OOOOXXXXXOOXX,1
OXX XOOXXX OX OO,0
XOOOOXXOXXOOXXOX,1
OXOOXOXXXXXOOOOX,1
XOXXOOXOXOOXXOOX,1
X XXX  OO O OOX ,1
OXOOXOXOOXOOXXXX,1
OOOO XOX X X OXX,1
OOOO  XOXXXOX  X,1
XXOOXOO XXXOOXXO,0
XXOXOXOXOOOXX XO,0
XO XXXOO OX OO X,1
XOXO  X XOXOOOXX,0
  XOOXXXOOXXOX O,0
O XXO  XOO X OXX,0
OXXXXOOOOOOXXOXX,1
OOXOXOOOXXOXXXOX,1
OXXXOXOO OXOOXX ,1
OXX OXXXOOOXOXXO,0
 OOOOOXX X XXO X,1
OOOXOXXXOXOX OXX,0
OOOOOXXXXO XXO X,1
OO XXXXX X OOXOO,0
   XXXOOOOX  X O,1
OOOOOXXXXOXO  XX,1
XOXOX  O OO OXXX,1
OXOO X XOXX  OX ,0
O  XXXXXO  OOOOX,1
OXOOOXOXXXXX OXO,0
X XXXXOOOXOXOXOO,0
 OX OOX XOXXOXOX,0
OXX OOOOXXX OOXX,1
X  OXOOXO OXO XX,1
 XXXOOX XX OOOO ,1
XXOOOOXXOXXXOOXO,1
OOOOOXXX XXXOOX ,1
  XOOXXXXXOOXOO ,0
XX  OXXOOXXOXOO ,0
XOXXXOOOOXXOOXOX,1
OXO OXOXXXXOXOOX,0
XOOOO XXXOXXXO O,1
XXOXOXOOOXOXOOXX,1
XOOXXOXXO OXXOOX,0
 OX  OX   XO  X ,0
X XOX OX XO OOXO,1
 XOO O XO OXXXXO,1
XXXOOOOOO OXX XX,1
OOXXOOOXXOOOXXXX,1
OXO X XXXXOOXOO ,0
OXOXXXOOXOOXOXOX,1
  O XOXX XOOOOXX,1
X XXOX O XOOOXXO,0
XOOOXOXXOOXXXOOX,1
OOXOXOXXX OX  OX,0
XOOXOOOXXXOOOXXX,1
X  OXXXOOOXXOO X,0
 X  O  OX OXOOXX,1
XXOOOOXXXOX O OX,1
  XOXOXX XOOXOOX,0
XOOOOXOOXXXOXXOX,1
OXXOXOX OXXXOOXO,0
XOOOOXXOOXOXXXXO,1
OXOXXOXO XOX XO ,0
XOOOXXXO XOXOOX ,1
OXOXX OXOXXOOXXO,0
XOXXOXXXO OXOOXO,0
XX OOOOXXX XOOOX,1
OOOX XOO OXXXXOX,1
OOXXXOOXXOXXOXO ,0
OOOXX XO X XXO  ,0
OXXXOOXOX XOOX  ,0
OOOXXOXOXOOXX X ,1
OXXXXX OOOOX OOX,1
OXXOXXXXO XOOOXO,0
XXOOXOXXOOOXXXOO,1
 X OOXO  X X XO ,0
OXXX XOXO  XOOOX,0
OOOOXXXO  O XXX ,1
X XXXX OOOXO OO ,1
  XO X   XOOX   ,0
XXXOXOOXOXOXOOOX,1
OXXXXOOXXXOOOOOX,1
  OXXOXXOXOO XOX,0
XOOOOXXOXOXXXOOX,1
XXOOOOXOXOXXOOXX,1
OOXOXXOXXOOXOOXX,1
XOOOXXOXXOOXOXOX,1
XXOXXO XOXOXOOOX,0
OXOOXXXOXXOO X  ,0
OOXOOXXXX OXXXOO,0
XOOXXXXXOXOXOOOO,1
 X X XOO XOXOOOX,1
OO X   XOXX X O ,0
 OOX XXX XXOOXOO,0
 X XXOO XOXOXXOO,0
XOOOOXOXOXXXOOXX,1
XOXXXOXOXOOXOOXO,1
XOX OXOOOXXXOOXX,0
OXOOOXOXXX OOXXX,0
XOOO OXXOXXO X  ,1
  X  X XOXO OX O,0
OOXXXX OOXOXX  O,0
XXOOOOXXOOOXX  X,1
 XOXXOOOXOX X OX,0
XOXXOOOXOXOOOXXX,1
XOX  XO OXXOX  O,0
XXXOOOOXX OXO OX,1
OXXOOOXOXOOXXOXX,1
 XOXXXXOX O OO O,1
O X XOXXOXOX OXO,0
XO X  OOOOXXO XX,1
O XOOXXXXXOOXXOO,0
XX O OOXX O OOXX,1
   X O XXOXO X O,0
XXXXOOOOXOXOXXOO,1
OO X O X  XX X O,0
XOO XOOXXXXXOXOO,0
 X O XXO  X  OXO,0
O XOOX OXXX OXOX,0
XXOOOOXXXOXOOXOX,1
 XXX OOOO OOXXX ,1
O OXXXX  XO OXO ,0
X  XXOO X O X O ,0
XOXXXOXOOOOOXXOX,1
OOOXX X O XOX X ,0
X OOXOOOXOXXXOXX,0
 XXOXXX XOOXOOOO,1
XXXXOXOXOOOO  OX,1
OXXX OOXO OOXXOX,1
OXOXXOOOXX OXOXX,0
 OOOO     XX  XX,1
  OXOOXXXX XOOOX,0
OOXOOOOXXXOXXXXO,1
XX XXOXOOXOXOOO ,1
OOX XOX XXO XOOX,0
OOXOXOXOX XOXOXX,0
XO OXOOOXXOOXXXX,0
    XXXX OOOO   ,1
 OOXOXX   XXOO X,0
OOX  OXO XOXXXOX,0
X OOXXO XOOOXXX ,0
 X OOXO  XOXX XO,0
XXX  OOXOXOOXXOO,1
XOXOXOOXOOOXXXXO,1
XOX  OXXXXOOOOOX,1
 OXOOXOX XXOX XO,0
XOX XOOOXXX O XO,0
XXXXXOXOOOO  OOX,1
OO XXOOXXXXOXOXO,0
XOOXOXOXXOOOXOXX,1
 XO XXXOOOOOXXOX,1
XXXOOOXXOXXXOOOO,1
 X OX XXX  OXOOO,0
XXX OXXXXOO OOOO,1
O XOXOXOOOO XXXX,1
  OXOOOXX X XX O,0
OOOXXXOXOXOXXXOO,1
XOXXXXXOOXXOOOOO,1
XOXOOXX OOXXXXOO,0
  OX  OXO XOXOXX,0
 OXX XO XOO X XO,0
OOXXXXOOOOXXOXOX,1
XXXOXXOOXOXOOXOO,1
O OXOXOXOXXX XO ,0
XOOXXOXXOOOXXXOO,1
XXOXO OX OX OOXX,0
OOXO X OX  XX   ,0
XXXXXO OXOOXXOOO,0
O  XO OXOXX XOX ,0
OOOOOXXOXXXOXXXO,1
OOXOXXXOOXOOXX X,0
XXXO  O  O  O  X,1
XOXOX   XOO XOX ,0
O XOOOX OX  XX X,0
XOOOXOXOOOXXOXXX,1
 OXOXXOOOXXXXOXO,0
OOXXXOXOOXO XXXO,0
OOOXX XO X  X   ,0
OXXOX XXXOXOOOXO,0
  O OOX XOOOXXXX,1
O XOXXXOXOOOXOXX,0
   XO XOXXOX XOO,0
OOXXOOXX  XO XOX,0
OO OXOO XX  XOXX,1
XX XX  OO OXOO  ,1
OXX O XX XOOXXOO,0
XOXOXXO XO XOOXO,1
   X OX OX  XOOX,0
 XXXOXOO XOXOOOX,1
OOOOOO XOXXXXXX ,1
O XXO XOO X XOX ,0
XX O XXOOOXO X  ,0
XOOOXOXOXXXX OXO,0
XX XOO XOOX   XO,0
OOX XX OOXX  XO ,0
X OXX XOOXOOOOXX,1
XXXXXXOOOOOOXOOX,1
OXXOXOXXOOOX XOX,0
XO X XOXOOOXOXX ,0
XOXXOOOX XOXOXXO,0
XOO X OOOOXXXOXX,1
X XXXOOOXXOOOXXO,0
XXO  XOXOXO X O ,0
XXXXOOOOXOXOXOOX,1
OOXXOXXOXOOXOXXO,1
XX XOX OOOOOXX  ,1
XOOXXO OXOXXXOXO,0
XOXX XXOOOOXOOX ,1
XXOXO   XOOOOXX ,1
 XOOOOXOXOXX XXO,1
OXXOXXXOOXXOXOO ,0
 X XO XOOXXOXOXO,0
O X XOOOO XXXXO ,1
OXXXOOXXOO XOXOX,0
OOOXX XOOXOXOXXX,0
OX OXOXXXXOXOOOX,0
XXXOOOO X  OXXO ,1
OXOO XX XOXX OOX,0
OOOXOO XO X XXXX,0
OXO XOXOXX O X  ,0
XOOXOOOO XX XXOX,1
XXXOOXXOOXOOOOXX,1
OXXOOX O XXOOX X,0
 OXX OX XXXOOOXO,0
OXXOOOXXXXOOXX O,0
X XXX  XOOXOOOXO,0
XOXXXOOOXOOXOXOX,1
OOOXOXXXOOX XOXX,0
 X XX  XOXOOOO  ,1
XOXOXXOOXOOXOXXO,1
OOXOXOXOXX OXXOX,0
 XXX XXO OOOOX O,1
X OXO  X O X OX ,0
OOXXXOXOXOOOXOXX,1
XXOXXOOXXXOXOOOO,1
XXOOOOXOOOXXOXXX,1
 X OOOO XX XX O ,1
OXOOOOXXXXOOXXOX,1
XO X  XO XO OXXO,0
OOXXOXOXXXOXO XO,0
OXOX  XOXXO  XO ,0
XXOO OO OXOX  XX,1
OOOOXXOXXXOXXOOX,1
 X OXXO X  OXOOX,0
OXXXOOXO X OOXX ,0
  XXO  XO X O XO,0
OOXOXOOXXXXOOXOX,1
OO XO  X   X XOX,0
XXXXOXOOXXOOOOXO,1
OXXXOOOXOOXXXXO ,0
X XOOXXOO XOXXO ,0
 OOXOOOOXXXO XXX,1
  XXOXXOOOX OOXX,0
  X OX XOXO  X O,0
OXX OOOXXOOO XXX,1
X  OXO  XXXOOX O,0
 X XOOXXOOX XOXO,0
OOOOOOXXXXOXXOXX,1
XXXOOOXX OOXX OO,1
OOOOXXXOOXXXOXOX,1
OXOOXOXOXOXOOXXX,1
OXXXXOXOOOOOXXXO,1
  XXX XXOO   OOO,1
XOX  OXOXXOOX XO,0
 XOXXOOOX  XXO  ,0
 X O XXXO X OXOO,0
OOXXOXXOXOOXOXXO,1
O XXO XXOOXOXOOX,1
OOXXXOXOXOXOXX O,0
 OOOO  XXXO X  X,1
OXOOOOXXXXXXOXOO,1
